"Time [s]","Moving1.Position [deg]"
1.54169999999997,4.75482527775259
1.54304999999997,4.76497322599619
1.54439999999997,4.77513185755149
1.54574999999997,4.78530015771654
1.54709999999997,4.79547722878705
1.54844999999997,4.8056628764101
1.54979999999997,4.81585777548603
1.55114999999997,4.82606292810142
1.55249999999997,4.83627907558189
1.55384999999997,4.84650610811062
1.55519999999997,4.85674313839425
1.55654999999997,4.86698915803465
1.55789999999997,4.87724371093882
1.55924999999997,4.88750725413486
1.56059999999997,4.89778074170847
1.56194999999997,4.90806506632185
1.56329999999997,4.91836037807884
1.56464999999997,4.92866595395593
1.56599999999997,4.93898074217187
1.56734999999997,4.94930409703068
1.56869999999997,4.95963625052041
1.57004999999997,4.96997808192113
1.57139999999997,4.98033056218704
1.57274999999997,4.99069405468204
1.57409999999997,5.00106800671676
1.57544999999997,5.0114513720823
1.57679999999997,5.02184337207604
1.57814999999997,5.0322440393694
1.57949999999997,5.04265416906204
1.58084999999997,5.05307476097713
1.58219999999997,5.06350633944779
1.58354999999997,5.07394849724297
1.58489999999997,5.08440021247586
1.58624999999997,5.0948606190671
1.58759999999997,5.10532960178115
1.58894999999997,5.11580788603841
1.59029999999997,5.126296487305
1.59164999999997,5.13679604438694
1.59299999999997,5.14730626363158
1.59434999999997,5.15782614922672
1.59569999999997,5.16835477290606
1.59704999999997,5.17889191288712
1.59839999999997,5.18943823734042
1.59974999999997,5.19999476383762
1.60109999999997,5.2105622026517
1.60244999999997,5.22114033421285
1.60379999999997,5.23172818195455
1.60514999999997,5.24232478260472
1.60649999999997,5.25292985443656
1.60784999999997,5.26354402971752
1.60919999999997,5.27416832391606
1.61054999999997,5.28480348007789
1.61189999999997,5.29544931226497
1.61324999999997,5.30610485088526
1.61459999999997,5.3167691224687
1.61594999999997,5.32744182848708
1.61729999999997,5.33812359332018
1.61864999999997,5.3488154361457
1.61999999999997,5.35951810733576
1.62134999999997,5.37023141879808
1.62269999999997,5.38095439363649
1.62404999999997,5.39168606004696
1.62539999999997,5.40242613635032
1.62674999999997,5.41317525920405
1.62809999999997,5.42393444739185
1.62944999999997,5.43470442471755
1.63079999999997,5.4454849620298
1.63214999999997,5.45627506410848
1.63349999999997,5.46707378342667
1.63484999999997,5.47788089004028
1.63619999999997,5.48869705441043
1.63754999999997,5.49952329894054
1.63889999999997,5.51036029220159
1.64024999999997,5.521207725982
1.64159999999997,5.53206457509498
1.64294999999997,5.54292994062383
1.64429999999997,5.55380369184391
1.64564999999997,5.56468655772247
1.64699999999997,5.57557956055639
1.64834999999997,5.5864832690926
1.64969999999997,5.59739725367406
1.65104999999997,5.60832045759149
1.65239999999997,5.61925206163701
1.65374999999997,5.63019207989587
1.65509999999997,5.64114131163395
1.65644999999997,5.6521007593235
1.65779999999997,5.66307083643456
1.65914999999997,5.67405096003262
1.66049999999997,5.6850400641761
1.66184999999997,5.69603745394536
1.66319999999997,5.70704333064909
1.66454999999997,5.71805855922422
1.66589999999997,5.72908407844643
1.66724999999997,5.74012009462461
1.66859999999997,5.75116586036009
1.66994999999997,5.76222034890588
1.67129999999997,5.77328304985771
1.67264999999997,5.78435437602824
1.67399999999997,5.79543524802503
1.67534999999997,5.80652647389722
1.67669999999997,5.81762799190143
1.67804999999997,5.82873890675955
1.67939999999997,5.83985829880047
1.68074999999997,5.85098591060421
1.68209999999997,5.86212235443857
1.68344999999997,5.87326857029576
1.68479999999997,5.88442515042959
1.68614999999997,5.89559173485905
1.68749999999997,5.90676733808693
1.68884999999997,5.91795122044632
1.69019999999997,5.92914343007409
1.69154999999997,5.94034472994044
1.69289999999997,5.95155601507912
1.69424999999997,5.96277757532681
1.69559999999997,5.97400877200635
1.69694999999997,5.985248634633
1.69829999999997,5.99649666897447
1.69964999999997,6.00775324235342
1.70099999999997,6.0190192298625
1.70234999999997,6.03029540125653
1.70369999999997,6.04158167266205
1.70504999999997,6.05287715853417
1.70639999999997,6.06418103210946
1.70774999999997,6.07549319505444
1.70909999999997,6.08681438226397
1.71044999999997,6.09814551296432
1.71179999999997,6.10948699646589
1.71314999999997,6.12083826279645
1.71449999999997,6.13219829796875
1.71584999999997,6.14356659526602
1.71719999999997,6.15494355481129
1.71854999999997,6.16633011624884
1.71989999999997,6.17772703462735
1.72124999999997,6.18913419198774
1.72259999999997,6.2005506340223
1.72394999999997,6.21197550028665
1.72529999999997,6.22340876113333
1.72664999999997,6.23485126470902
1.72799999999997,6.24630395410987
1.72934999999997,6.25776717114077
1.73069999999997,6.26924023029939
1.73204999999997,6.28072203956037
1.73339999999997,6.29221215807324
1.73474999999997,6.3037111406971
1.73609999999997,6.31522004805773
1.73744999999997,6.3267395822269
1.73879999999997,6.33826945764222
1.74014999999997,6.34980856677775
1.74149999999997,6.36135606026797
1.74284999999997,6.37291209475915
1.74419999999997,6.38447771875424
1.74554999999997,6.39605390194392
1.74689999999997,6.40764080495291
1.74824999999997,6.41923750253548
1.74959999999997,6.43084282720116
1.75094999999997,6.44245651145359
1.75229999999997,6.45407938516056
1.75364999999997,6.46571263143635
1.75499999999997,6.47735681303411
1.75634999999997,6.48901133949429
1.75769999999997,6.50067491542344
1.75904999999997,6.51234681664611
1.76039999999997,6.52402751929078
1.76174999999997,6.53571829880071
1.76309999999997,6.54742005704808
1.76444999999997,6.55913261999662
1.76579999999997,6.57085475291774
1.76714999999997,6.58258533357173
1.76849999999997,6.59432443900539
1.76984999999997,6.60607325987169
1.77119999999997,6.6178329941964
1.77254999999997,6.62960388581139
1.77389999999997,6.64138491225761
1.77524999999997,6.65317467340657
1.77659999999997,6.66497279861135
1.77794999999997,6.67678024088521
1.77929999999997,6.68859842561862
1.78064999999997,6.7004279805359
1.78199999999997,6.71226819669614
1.78334999999997,6.72411755365682
1.78469999999997,6.73597523087947
1.78604999999997,6.74784185880004
1.78739999999997,6.75971895417011
1.78874999999997,6.77160748742519
1.79009999999997,6.78350712193917
1.79144999999997,6.79541637438695
1.79279999999997,6.80733403590711
1.79414999999997,6.81926036643965
1.79549999999997,6.83119682182926
1.79684999999997,6.84314467157186
1.79819999999997,6.85510394586882
1.79954999999997,6.8670733120506
1.80089999999997,6.87905128260528
1.80224999999997,6.89103772713951
1.80359999999997,6.90303392549106
1.80494999999997,6.91504137012878
1.80629999999997,6.92706044098697
1.80764999999997,6.93909005192485
1.80899999999997,6.95112856053261
1.81034999999997,6.96317543360809
1.81169999999997,6.97523171679698
1.81304999999997,6.9872990732095
1.81439999999997,6.99937822103826
1.81574999999997,7.01146835397987
1.81709999999997,7.0235677434598
1.81844999999997,7.03567547765807
1.81979999999997,7.04779234133908
1.82114999999997,7.05992008274656
1.82249999999997,7.07205972498959
1.82384999999997,7.08421073358923
1.82519999999997,7.09637136870668
1.82654999999997,7.1085403926657
1.82789999999997,7.12071833113479
1.82924999999997,7.13290695349381
1.83059999999997,7.14510755305281
1.83194999999997,7.15731985258933
1.83329999999997,7.16954214200843
1.83464999999997,7.18177291418074
1.83599999999997,7.19401243930999
1.83734999999997,7.20626246515907
1.83869999999997,7.21852452149558
1.84004999999997,7.23079856510936
1.84139999999997,7.24308293597876
1.84274999999997,7.25537590995349
1.84409999999996,7.26767751763724
1.84544999999996,7.27998947297824
1.84679999999996,7.29231351081638
1.84814999999996,7.30464979096444
1.84949999999996,7.31699670771254
1.85084999999996,7.32935235890097
1.85219999999996,7.3417165613354
1.85354999999996,7.35409099900882
1.85489999999996,7.36647758662173
1.85624999999996,7.37887665834317
1.85759999999996,7.39128664572821
1.85894999999996,7.40370549796881
1.86029999999996,7.41613285316515
1.86164999999996,7.42857038540292
1.86299999999996,7.44102017866649
1.86434999999996,7.45348271965442
1.86569999999996,7.46595645190489
1.86704999999996,7.47843917361754
1.86839999999996,7.49093037903302
1.86974999999996,7.50343175979414
1.87109999999996,7.51594555168311
1.87244999999996,7.52847235056821
1.87379999999996,7.54101057441199
1.87514999999996,7.55355788629734
1.87649999999996,7.56611368472045
1.87784999999996,7.57867971167682
1.87919999999996,7.59125833527372
1.88054999999996,7.60385021492891
1.88189999999996,7.61645369270261
1.88324999999996,7.62906629065755
1.88459999999996,7.64168736477593
1.88594999999996,7.65431875348348
1.88729999999996,7.66696294510726
1.88864999999996,7.67962059777524
1.88999999999996,7.69228993143393
1.89134999999996,7.70496836149635
1.89269999999996,7.71765527659773
1.89404999999996,7.73035266001508
1.89539999999996,7.74306309431208
1.89674999999996,7.75578717575403
1.89809999999996,7.76852295366018
1.89944999999996,7.78126775671678
1.90079999999996,7.7940210865769
1.90214999999996,7.80678512143889
1.90349999999996,7.8195625050006
1.90484999999996,7.8323536904077
1.90619999999996,7.84515649760965
1.90754999999996,7.85796820269088
1.90889999999996,7.87078851585301
1.91024999999996,7.88361986401246
1.91159999999996,7.89646489152963
1.91294999999996,7.90932379104246
1.91429999999996,7.92219409236781
1.91564999999996,7.93507309692143
1.91699999999996,7.9479608536067
1.91834999999996,7.96086007129223
1.91969999999996,7.97377328526212
1.92104999999996,7.98670032058145
1.92239999999996,7.99963842121352
1.92374999999996,8.01258503894143
1.92509999999996,8.02554066024845
1.92644999999996,8.03850824805455
1.92779999999996,8.05149011012797
1.92914999999996,8.06448562290883
1.93049999999996,8.07749177051655
