"Time [s]","$supplied_voltage []"
1.3284,16.3552608
1.32975,16.371882
1.3311,16.3885032
1.33245,16.4051244
1.3338,16.4217456
1.33515,16.4383668
1.3365,16.454988
1.33785,16.4716092
1.3392,16.4882304
1.34055,16.5048516
1.3419,16.5214728
1.34325,16.538094
1.3446,16.5547152
1.34595,16.5713364
1.3473,16.5879576
1.34865,16.6045788
1.35,16.6212
1.35135,16.6378212
1.3527,16.6544424
1.35405,16.6710636
1.3554,16.6876848
1.35675,16.704306
1.3581,16.7209272
1.35945,16.7375484
1.3608,16.7541696
1.36215,16.7707908
1.3635,16.787412
1.36485,16.8040332
1.3662,16.8206544
1.36755,16.8372756
1.3689,16.8538968
1.37025,16.870518
1.3716,16.8871392
1.37295,16.9037604
1.37429999999999,16.9203815999999
1.37564999999999,16.9370027999999
1.37699999999999,16.9536239999999
1.37834999999999,16.9702451999999
1.37969999999999,16.9868663999999
1.38104999999999,17.0034875999999
1.38239999999999,17.0201087999999
1.38374999999999,17.0367299999999
1.38509999999999,17.0533511999999
1.38644999999999,17.0699723999999
1.38779999999999,17.0865935999999
1.38914999999999,17.1032147999999
1.39049999999999,17.1198359999999
1.39184999999999,17.1364571999999
1.39319999999999,17.1530783999999
1.39454999999999,17.1696995999999
1.39589999999999,17.1863207999999
1.39724999999999,17.2029419999999
1.39859999999999,17.2195631999999
1.39994999999999,17.2361843999999
1.40129999999999,17.2528055999999
1.40264999999999,17.2694267999999
1.40399999999999,17.2860479999999
1.40534999999999,17.3026691999999
1.40669999999999,17.3192903999999
1.40804999999999,17.3359115999999
1.40939999999999,17.3525327999999
1.41074999999999,17.3691539999999
1.41209999999999,17.3857751999999
1.41344999999999,17.4023963999999
1.41479999999999,17.4190175999999
1.41614999999999,17.4356387999999
1.41749999999999,17.4522599999999
1.41884999999999,17.4688811999999
1.42019999999999,17.4855023999999
1.42154999999999,17.5021235999999
1.42289999999999,17.5187447999999
1.42424999999999,17.5353659999999
1.42559999999999,17.5519871999999
1.42694999999999,17.5686083999999
1.42829999999999,17.5852295999999
1.42964999999999,17.6018507999999
1.43099999999999,17.6184719999999
1.43234999999999,17.6350931999999
1.43369999999999,17.6517143999999
1.43504999999999,17.6683355999999
1.43639999999999,17.6849567999999
1.43774999999999,17.7015779999999
1.43909999999999,17.7181991999999
1.44044999999999,17.7348203999999
1.44179999999999,17.7514415999999
1.44314999999999,17.7680627999999
1.44449999999999,17.7846839999999
1.44584999999999,17.8013051999999
1.44719999999999,17.8179263999999
1.44854999999999,17.8345475999999
1.44989999999999,17.8511687999999
1.45124999999999,17.8677899999999
1.45259999999999,17.8844111999999
1.45394999999999,17.9010323999999
1.45529999999999,17.9176535999999
1.45664999999999,17.9342747999999
1.45799999999999,17.9508959999999
1.45934999999999,17.9675171999999
1.46069999999999,17.9841383999999
1.46204999999999,18.0007595999999
1.46339999999999,18.0173807999999
1.46474999999999,18.0340019999999
1.46609999999999,18.0506231999999
1.46744999999999,18.0672443999999
1.46879999999999,18.0838655999999
1.47014999999999,18.1004867999999
1.47149999999999,18.1171079999999
1.47284999999999,18.1337291999999
1.47419999999999,18.1503503999999
1.47554999999999,18.1669715999999
1.47689999999999,18.1835927999999
1.47824999999999,18.2002139999999
1.47959999999999,18.2168351999999
1.48094999999999,18.2334563999999
1.48229999999999,18.2500775999999
1.48364999999999,18.2666987999999
1.48499999999999,18.2833199999999
1.48634999999999,18.2999411999999
1.48769999999999,18.3165623999999
1.48904999999999,18.3331835999999
1.49039999999999,18.3498047999999
1.49174999999999,18.3664259999999
1.49309999999999,18.3830471999999
1.49444999999999,18.3996683999999
1.49579999999999,18.4162895999999
1.49714999999999,18.4329107999999
1.49849999999999,18.4495319999999
1.49984999999999,18.4661531999999
1.50119999999999,18.4827743999999
1.50254999999999,18.4993955999999
1.50389999999999,18.5160167999999
1.50524999999999,18.5326379999999
1.50659999999999,18.5492591999999
1.50794999999999,18.5658803999999
1.50929999999999,18.5825015999999
1.51064999999999,18.5991227999999
1.51199999999999,18.6157439999999
1.51334999999999,18.6323651999999
1.51469999999999,18.6489863999999
1.51604999999999,18.6656075999999
1.51739999999999,18.6822287999999
1.51874999999999,18.6988499999999
1.52009999999999,18.7154711999999
1.52144999999999,18.7320923999999
1.52279999999999,18.7487135999999
1.52414999999999,18.7653347999999
1.52549999999999,18.7819559999999
1.52684999999999,18.7985771999999
1.52819999999999,18.8151983999999
1.52954999999999,18.8318195999999
1.53089999999999,18.8484407999999
1.53224999999999,18.8650619999999
1.53359999999999,18.8816831999999
1.53494999999999,18.8983043999999
1.53629999999999,18.9149255999999
1.53764999999999,18.9315467999999
1.53899999999999,18.9481679999999
1.54034999999999,18.9647891999999
1.54169999999999,18.9814103999999
1.54304999999999,18.9980315999999
1.54439999999999,19.0146527999999
1.54574999999999,19.0312739999999
1.54709999999999,19.0478951999999
1.54844999999999,19.0645163999999
1.54979999999999,19.0811375999999
1.55114999999999,19.0977587999999
1.55249999999999,19.1143799999999
1.55384999999999,19.1310011999999
1.55519999999999,19.1476223999999
1.55654999999999,19.1642435999999
1.55789999999999,19.1808647999999
1.55924999999999,19.1974859999999
1.56059999999999,19.2141071999999
1.56194999999999,19.2307283999999
1.56329999999999,19.2473495999999
1.56464999999999,19.2639707999999
1.56599999999999,19.2805919999999
1.56734999999999,19.2972131999999
1.56869999999999,19.3138343999999
1.57004999999999,19.3304555999999
1.57139999999999,19.3470767999999
1.57274999999999,19.3636979999999
1.57409999999999,19.3803191999999
1.57544999999999,19.3969403999999
1.57679999999999,19.4135615999999
1.57814999999999,19.4301827999999
1.57949999999999,19.4468039999999
1.58084999999999,19.4634251999999
1.58219999999999,19.4800463999999
1.58354999999999,19.4966675999999
1.58489999999999,19.5132887999999
1.58624999999999,19.5299099999999
1.58759999999999,19.5465311999999
1.58894999999999,19.5631523999999
1.59029999999999,19.5797735999999
1.59164999999999,19.5963947999999
1.59299999999999,19.6130159999999
1.59434999999999,19.6296371999999
1.59569999999999,19.6462583999999
1.59704999999999,19.6628795999999
1.59839999999999,19.6795007999999
1.59974999999999,19.6961219999999
1.60109999999999,19.7127431999999
1.60244999999999,19.7293643999999
1.60379999999999,19.7459855999999
1.60514999999999,19.7626067999999
1.60649999999999,19.7792279999999
1.60784999999999,19.7958491999999
1.60919999999999,19.8124703999999
1.61054999999999,19.8290915999999
1.61189999999999,19.8457127999999
1.61324999999999,19.8623339999999
1.61459999999999,19.8789551999999
1.61594999999999,19.8955763999999
1.61729999999999,19.9121975999999
1.61864999999999,19.9288187999999
1.61999999999999,19.9454399999999
1.62134999999999,19.9620611999999
1.62269999999999,19.9786823999999
1.62404999999999,19.9953035999999
1.62539999999999,20.0119247999999
1.62674999999999,20.0285459999999
1.62809999999999,20.0451671999999
1.62944999999999,20.0617883999999
1.63079999999999,20.0784095999999
1.63214999999999,20.0950307999999
1.63349999999999,20.1116519999999
1.63484999999999,20.1282731999999
1.63619999999999,20.1448943999999
1.63754999999999,20.1615155999999
1.63889999999999,20.1781367999999
1.64024999999999,20.1947579999999
1.64159999999999,20.2113791999999
1.64294999999999,20.2280003999999
1.64429999999999,20.2446215999999
1.64564999999999,20.2612427999999
1.64699999999999,20.2778639999999
1.64834999999999,20.2944851999999
1.64969999999999,20.3111063999999
1.65104999999999,20.3277275999999
1.65239999999999,20.3443487999999
1.65374999999999,20.3609699999999
1.65509999999999,20.3775911999999
1.65644999999999,20.3942123999999
1.65779999999999,20.4108335999999
1.65914999999999,20.4274547999999
1.66049999999999,20.4440759999999
1.66184999999999,20.4606971999999
1.66319999999999,20.4773183999999
1.66454999999999,20.4939395999999
1.66589999999999,20.5105607999999
1.66724999999999,20.5271819999999
1.66859999999999,20.5438031999999
1.66994999999999,20.5604243999999
1.67129999999999,20.5770455999999
1.67264999999999,20.5936667999999
1.67399999999999,20.6102879999999
1.67534999999999,20.6269091999999
1.67669999999999,20.6435303999999
1.67804999999999,20.6601515999999
1.67939999999999,20.6767727999999
1.68074999999999,20.6933939999999
1.68209999999999,20.7100151999999
1.68344999999999,20.7266363999999
1.68479999999999,20.7432575999999
1.68614999999999,20.7598787999999
1.68749999999999,20.7764999999999
1.68884999999999,20.7931211999999
1.69019999999999,20.8097423999999
1.69154999999999,20.8263635999999
1.69289999999999,20.8429847999999
1.69424999999999,20.8596059999999
1.69559999999999,20.8762271999999
1.69694999999999,20.8928483999999
1.69829999999999,20.9094695999999
1.69964999999999,20.9260907999999
1.70099999999999,20.9427119999999
1.70234999999999,20.9593331999999
1.70369999999999,20.9759543999999
1.70504999999999,20.9925755999999
1.70639999999999,21.0091967999999
1.70774999999999,21.0258179999999
1.70909999999999,21.0424391999999
1.71044999999999,21.0590603999999
1.71179999999999,21.0756815999999
1.71314999999999,21.0923027999999
1.71449999999999,21.1089239999999
1.71584999999999,21.1255451999999
1.71719999999999,21.1421663999999
1.71854999999999,21.1587875999999
1.71989999999999,21.1754087999999
1.72124999999999,21.1920299999999
1.72259999999999,21.2086511999999
1.72394999999999,21.2252723999999
1.72529999999999,21.2418935999999
1.72664999999999,21.2585147999999
1.72799999999999,21.2751359999999
1.72934999999999,21.2917571999999
1.73069999999999,21.3083783999999
1.73204999999998,21.3249995999998
1.73339999999998,21.3416207999998
1.73474999999998,21.3582419999998
1.73609999999998,21.3748631999998
1.73744999999998,21.3914843999998
1.73879999999998,21.4081055999998
1.74014999999998,21.4247267999998
1.74149999999998,21.4413479999998
1.74284999999998,21.4579691999998
1.74419999999998,21.4745903999998
1.74554999999998,21.4912115999998
1.74689999999998,21.5078327999998
1.74824999999998,21.5244539999998
1.74959999999998,21.5410751999998
1.75094999999998,21.5576963999998
1.75229999999998,21.5743175999998
1.75364999999998,21.5909387999998
1.75499999999998,21.6075599999998
1.75634999999998,21.6241811999998
1.75769999999998,21.6408023999998
1.75904999999998,21.6574235999998
1.76039999999998,21.6740447999998
1.76174999999998,21.6906659999998
1.76309999999998,21.7072871999998
1.76444999999998,21.7239083999998
1.76579999999998,21.7405295999998
1.76714999999998,21.7571507999998
1.76849999999998,21.7737719999998
1.76984999999998,21.7903931999998
1.77119999999998,21.8070143999998
1.77254999999998,21.8236355999998
1.77389999999998,21.8402567999998
1.77524999999998,21.8568779999998
1.77659999999998,21.8734991999998
1.77794999999998,21.8901203999998
1.77929999999998,21.9067415999998
1.78064999999998,21.9233627999998
1.78199999999998,21.9399839999998
1.78334999999998,21.9566051999998
1.78469999999998,21.9732263999998
1.78604999999998,21.9898475999998
1.78739999999998,22.0064687999998
1.78874999999998,22.0230899999998
1.79009999999998,22.0397111999998
1.79144999999998,22.0563323999998
1.79279999999998,22.0729535999998
1.79414999999998,22.0895747999998
1.79549999999998,22.1061959999998
1.79684999999998,22.1228171999998
1.79819999999998,22.1394383999998
1.79954999999998,22.1560595999998
1.80089999999998,22.1726807999998
1.80224999999998,22.1893019999998
1.80359999999998,22.2059231999998
1.80494999999998,22.2225443999998
1.80629999999998,22.2391655999998
1.80764999999998,22.2557867999998
1.80899999999998,22.2724079999998
1.81034999999998,22.2890291999998
1.81169999999998,22.3056503999998
1.81304999999998,22.3222715999998
1.81439999999998,22.3388927999998
1.81574999999998,22.3555139999998
1.81709999999998,22.3721351999998
1.81844999999998,22.3887563999998
1.81979999999998,22.4053775999998
1.82114999999998,22.4219987999998
1.82249999999998,22.4386199999998
1.82384999999998,22.4552411999998
1.82519999999998,22.4718623999998
1.82654999999998,22.4884835999997
1.82789999999998,22.5051047999998
1.82924999999998,22.5217259999998
1.83059999999998,22.5383471999998
1.83194999999998,22.5549683999998
1.83329999999998,22.5715895999998
1.83464999999998,22.5882107999998
1.83599999999998,22.6048319999998
1.83734999999998,22.6214531999998
1.83869999999998,22.6380743999998
1.84004999999998,22.6546955999998
1.84139999999998,22.6713167999998
1.84274999999998,22.6879379999998
1.84409999999998,22.7045591999998
1.84544999999998,22.7211803999998
1.84679999999998,22.7378015999998
1.84814999999998,22.7544227999998
1.84949999999998,22.7710439999998
1.85084999999998,22.7876651999998
1.85219999999998,22.8042863999998
1.85354999999998,22.8209075999998
1.85489999999998,22.8375287999998
1.85624999999998,22.8541499999998
1.85759999999998,22.8707711999998
1.85894999999998,22.8873923999998
1.86029999999998,22.9040135999998
1.86164999999998,22.9206347999998
1.86299999999998,22.9372559999998
1.86434999999998,22.9538771999998
1.86569999999998,22.9704983999998
1.86704999999998,22.9871195999998
1.86839999999998,23.0037407999998
1.86974999999998,23.0203619999998
1.87109999999998,23.0369831999998
1.87244999999998,23.0536043999998
1.87379999999998,23.0702255999998
1.87514999999998,23.0868467999998
1.87649999999998,23.1034679999998
1.87784999999998,23.1200891999998
1.87919999999998,23.1367103999998
1.88054999999998,23.1533315999998
1.88189999999998,23.1699527999998
1.88324999999998,23.1865739999998
1.88459999999998,23.2031951999998
1.88594999999998,23.2198163999998
1.88729999999998,23.2364375999998
1.88864999999998,23.2530587999998
1.88999999999998,23.2696799999998
1.89134999999998,23.2863011999998
1.89269999999998,23.3029223999998
1.89404999999998,23.3195435999998
1.89539999999998,23.3361647999998
1.89674999999998,23.3527859999998
1.89809999999998,23.3694071999998
1.89944999999998,23.3860283999998
1.90079999999998,23.4026495999998
1.90214999999998,23.4192707999998
1.90349999999998,23.4358919999998
1.90484999999998,23.4525131999998
1.90619999999998,23.4691343999998
1.90754999999998,23.4857555999998
1.90889999999998,23.5023767999998
1.91024999999998,23.5189979999998
1.91159999999998,23.5356191999998
1.91294999999998,23.5522403999998
1.91429999999998,23.5688615999998
1.91564999999998,23.5854827999998
1.91699999999998,23.6021039999998
1.91834999999998,23.6187251999998
1.91969999999998,23.6353463999998
1.92104999999998,23.6519675999998
1.92239999999998,23.6685887999997
1.92374999999998,23.6852099999998
1.92509999999998,23.7018311999998
1.92644999999998,23.7184523999998
1.92779999999998,23.7350735999998
1.92914999999998,23.7516947999998
1.93049999999998,23.7683159999997
1.93184999999998,23.7849371999998
1.93319999999998,23.8015583999998
1.93454999999998,23.8181795999998
1.93589999999998,23.8348007999998
1.93724999999998,23.8514219999998
1.93859999999998,23.8680431999998
1.93994999999998,23.8846643999998
1.94129999999998,23.9012855999998
1.94264999999998,23.9179067999998
1.94399999999998,23.9345279999998
1.94534999999998,23.9511491999998
1.94669999999998,23.9677703999998
1.94804999999998,23.9843915999998
1.94939999999998,24.0010127999998
1.95074999999998,24.0176339999998
1.95209999999998,24.0342551999998
1.95344999999998,24.0508763999998
1.95479999999998,24.0674975999998
1.95614999999998,24.0841187999998
1.95749999999998,24.1007399999998
1.95884999999998,24.1173611999998
1.96019999999998,24.1339823999998
1.96154999999998,24.1506035999998
1.96289999999998,24.1672247999998
1.96424999999998,24.1838459999998
1.96559999999998,24.2004671999998
1.96694999999998,24.2170883999998
1.96829999999998,24.2337095999998
1.96964999999998,24.2503307999998
1.97099999999998,24.2669519999998
1.97234999999998,24.2835731999998
1.97369999999998,24.3001943999998
1.97504999999998,24.3168155999998
1.97639999999998,24.3334367999998
1.97774999999998,24.3500579999998
1.97909999999998,24.3666791999998
1.98044999999998,24.3833003999998
1.98179999999998,24.3999215999998
1.98314999999998,24.4165427999998
1.98449999999998,24.4331639999998
1.98584999999998,24.4497851999998
1.98719999999998,24.4664063999998
1.98854999999998,24.4830275999998
1.98989999999998,24.4996487999998
1.99124999999998,24.5162699999998
1.99259999999998,24.5328911999998
1.99394999999998,24.5495123999998
1.99529999999998,24.5661335999998
1.99664999999998,24.5827547999998
1.99799999999998,24.5993759999998
1.99934999999998,24.6159971999998
2.00069999999998,24.6326183999998
2.00204999999998,24.6492395999998
2.00339999999998,24.6658607999998
2.00474999999998,24.6824819999998
2.00609999999998,24.6991031999998
2.00744999999998,24.7157243999998
2.00879999999998,24.7323455999998
2.01014999999998,24.7489667999998
2.01149999999998,24.7655879999998
2.01284999999998,24.7822091999998
2.01419999999998,24.7988303999998
2.01554999999998,24.8154515999998
2.01689999999998,24.8320727999998
2.01824999999998,24.8486939999998
2.01959999999998,24.8653151999998
2.02094999999998,24.8819363999998
2.02229999999998,24.8985575999998
2.02364999999998,24.9151787999998
2.02499999999998,24.9317999999998
2.02634999999998,24.9484211999997
2.02769999999998,24.9650423999997
2.02904999999998,24.9816635999997
2.03039999999998,24.9982847999998
2.03174999999998,25.0149059999998
2.03309999999998,25.0315271999998
2.03444999999998,25.0481483999998
2.03579999999998,25.0647695999998
2.03714999999998,25.0813907999998
2.03849999999998,25.0980119999998
2.03984999999998,25.1146331999998
2.04119999999998,25.1312543999998
2.04254999999998,25.1478755999998
2.04389999999998,25.1644967999997
2.04524999999998,25.1811179999997
2.04659999999998,25.1977391999998
2.04794999999998,25.2143603999998
2.04929999999998,25.2309815999998
2.05064999999998,25.2476027999998
2.05199999999998,25.2642239999998
2.05334999999998,25.2808451999998
2.05469999999998,25.2974663999998
2.05604999999998,25.3140875999998
2.05739999999998,25.3307087999998
2.05874999999998,25.3473299999998
2.06009999999998,25.3639511999998
2.06144999999998,25.3805723999997
2.06279999999998,25.3971935999998
2.06414999999998,25.4138147999998
2.06549999999998,25.4304359999998
2.06684999999998,25.4470571999998
2.06819999999998,25.4636783999998
2.06954999999998,25.4802995999998
2.07089999999998,25.4969207999998
2.07224999999998,25.5135419999998
2.07359999999998,25.5301631999998
2.07494999999998,25.5467843999998
2.07629999999998,25.5634055999998
2.07764999999998,25.5800267999998
2.07899999999998,25.5966479999998
2.08034999999998,25.6132691999998
2.08169999999998,25.6298903999998
2.08304999999998,25.6465115999998
2.08439999999998,25.6631327999998
2.08574999999998,25.6797539999998
2.08709999999998,25.6963751999998
2.08844999999998,25.7129963999998
2.08979999999998,25.7296175999998
2.09114999999997,25.7462387999996
2.09249999999997,25.7628599999996
2.09384999999997,25.7794811999996
2.09519999999997,25.7961023999996
2.09654999999997,25.8127235999996
2.09789999999997,25.8293447999996
2.09924999999997,25.8459659999996
2.10059999999997,25.8625871999996
2.10194999999997,25.8792083999996
2.10329999999997,25.8958295999996
2.10464999999997,25.9124507999996
2.10599999999997,25.9290719999996
2.10734999999997,25.9456931999996
2.10869999999997,25.9623143999996
2.11004999999997,25.9789355999996
2.11139999999997,25.9955567999996
2.11274999999997,26.0121779999996
2.11409999999997,26.0287991999996
2.11544999999997,26.0454203999996
2.11679999999997,26.0620415999996
2.11814999999997,26.0786627999996
2.11949999999997,26.0952839999996
2.12084999999997,26.1119051999996
2.12219999999997,26.1285263999996
2.12354999999997,26.1451475999996
2.12489999999997,26.1617687999996
2.12624999999997,26.1783899999996
2.12759999999997,26.1950111999996
2.12894999999997,26.2116323999996
2.13029999999997,26.2282535999996
2.13164999999997,26.2448747999996
2.13299999999997,26.2614959999996
2.13434999999997,26.2781171999996
2.13569999999997,26.2947383999996
2.13704999999997,26.3113595999996
2.13839999999997,26.3279807999996
2.13974999999997,26.3446019999996
2.14109999999997,26.3612231999996
2.14244999999997,26.3778443999996
2.14379999999997,26.3944655999996
2.14514999999997,26.4110867999996
2.14649999999997,26.4277079999996
2.14784999999997,26.4443291999996
2.14919999999997,26.4609503999996
2.15054999999997,26.4775715999996
2.15189999999997,26.4941927999996
2.15324999999997,26.5108139999996
2.15459999999997,26.5274351999996
2.15594999999997,26.5440563999996
2.15729999999997,26.5606775999996
2.15864999999997,26.5772987999996
2.15999999999997,26.5939199999996
2.16134999999997,26.6105411999996
2.16269999999997,26.6271623999996
2.16404999999997,26.6437835999996
2.16539999999997,26.6604047999996
2.16674999999997,26.6770259999996
2.16809999999997,26.6936471999996
2.16944999999997,26.7102683999996
2.17079999999997,26.7268895999996
2.17214999999997,26.7435107999996
2.17349999999997,26.7601319999996
2.17484999999997,26.7767531999996
2.17619999999997,26.7933743999996
2.17754999999997,26.8099955999996
2.17889999999997,26.8266167999996
2.18024999999997,26.8432379999996
2.18159999999997,26.8598591999996
2.18294999999997,26.8764803999996
2.18429999999997,26.8931015999996
2.18564999999997,26.9097227999996
2.18699999999997,26.9263439999996
2.18834999999997,26.9429651999996
2.18969999999997,26.9595863999996
2.19104999999997,26.9762075999996
2.19239999999997,26.9928287999996
2.19374999999997,27.0094499999996
2.19509999999997,27.0260711999996
2.19644999999997,27.0426923999996
2.19779999999997,27.0593135999996
2.19914999999997,27.0759347999996
2.20049999999997,27.0925559999996
2.20184999999997,27.1091771999996
2.20319999999997,27.1257983999996
2.20454999999997,27.1424195999996
2.20589999999997,27.1590407999996
2.20724999999997,27.1756619999996
2.20859999999997,27.1922831999996
2.20994999999997,27.2089043999996
2.21129999999997,27.2255255999996
2.21264999999997,27.2421467999996
2.21399999999997,27.2587679999996
2.21534999999997,27.2753891999996
2.21669999999997,27.2920103999996
2.21804999999997,27.3086315999996
2.21939999999997,27.3252527999996
2.22074999999997,27.3418739999996
2.22209999999997,27.3584951999996
2.22344999999997,27.3751163999996
2.22479999999997,27.3917375999996
2.22614999999997,27.4083587999996
2.22749999999997,27.4249799999996
2.22884999999997,27.4416011999996
2.23019999999997,27.4582223999996
2.23154999999997,27.4748435999996
2.23289999999997,27.4914647999996
2.23424999999997,27.5080859999996
2.23559999999997,27.5247071999996
2.23694999999997,27.5413283999996
2.23829999999997,27.5579495999996
2.23964999999997,27.5745707999996
2.24099999999997,27.5911919999996
2.24234999999997,27.6078131999996
2.24369999999997,27.6244343999996
2.24504999999997,27.6410555999996
2.24639999999997,27.6576767999996
2.24774999999997,27.6742979999996
2.24909999999997,27.6909191999996
2.25044999999997,27.7075403999996
2.25179999999997,27.7241615999996
2.25314999999997,27.7407827999996
2.25449999999997,27.7574039999996
2.25584999999997,27.7740251999996
2.25719999999997,27.7906463999996
2.25854999999997,27.8072675999996
2.25989999999997,27.8238887999996
2.26124999999997,27.8405099999996
2.26259999999997,27.8571311999996
2.26394999999997,27.8737523999996
2.26529999999997,27.8903735999996
2.26664999999997,27.9069947999996
2.26799999999997,27.9236159999996
2.26934999999997,27.9402371999996
2.27069999999997,27.9568583999996
2.27204999999997,27.9734795999996
2.27339999999997,27.9901007999996
2.27474999999997,28.0067219999996
2.27609999999997,28.0233431999996
2.27744999999997,28.0399643999996
2.27879999999997,28.0565855999996
2.28014999999997,28.0732067999996
2.28149999999997,28.0898279999996
2.28284999999997,28.1064491999996
2.28419999999997,28.1230703999996
2.28554999999997,28.1396915999996
2.28689999999997,28.1563127999996
2.28824999999997,28.1729339999996
2.28959999999997,28.1895551999996
2.29094999999997,28.2061763999996
2.29229999999997,28.2227975999996
2.29364999999997,28.2394187999996
2.29499999999997,28.2560399999996
2.29634999999997,28.2726611999996
2.29769999999997,28.2892823999996
2.29904999999997,28.3059035999996
2.30039999999997,28.3225247999996
2.30174999999997,28.3391459999996
2.30309999999997,28.3557671999996
2.30444999999997,28.3723883999996
2.30579999999997,28.3890095999996
2.30714999999997,28.4056307999996
2.30849999999997,28.4222519999996
2.30984999999997,28.4388731999996
2.31119999999997,28.4554943999996
2.31254999999997,28.4721155999996
2.31389999999997,28.4887367999996
2.31524999999997,28.5053579999996
2.31659999999997,28.5219791999996
2.31794999999997,28.5386003999996
2.31929999999997,28.5552215999996
2.32064999999997,28.5718427999996
2.32199999999997,28.5884639999996
2.32334999999997,28.6050851999996
2.32469999999997,28.6217063999996
2.32604999999997,28.6383275999996
2.32739999999997,28.6549487999996
2.32874999999997,28.6715699999996
2.33009999999997,28.6881911999996
2.33144999999997,28.7048123999996
2.33279999999997,28.7214335999996
2.33414999999997,28.7380547999996
2.33549999999997,28.7546759999996
2.33684999999997,28.7712971999996
2.33819999999997,28.7879183999996
2.33954999999997,28.8045395999996
2.34089999999997,28.8211607999996
2.34224999999997,28.8377819999996
2.34359999999997,28.8544031999996
2.34494999999997,28.8710243999996
2.34629999999997,28.8876455999996
2.34764999999997,28.9042667999996
2.34899999999997,28.9208879999996
2.35034999999997,28.9375091999996
2.35169999999997,28.9541303999996
2.35304999999997,28.9707515999996
2.35439999999997,28.9873727999996
2.35574999999997,29.0039939999996
2.35709999999997,29.0206151999996
2.35844999999997,29.0372363999996
2.35979999999997,29.0538575999996
2.36114999999997,29.0704787999996
2.36249999999997,29.0870999999996
2.36384999999997,29.1037211999996
2.36519999999997,29.1203423999996
2.36654999999997,29.1369635999996
2.36789999999997,29.1535847999996
2.36924999999997,29.1702059999996
2.37059999999997,29.1868271999996
2.37194999999997,29.2034483999996
2.37329999999997,29.2200695999996
2.37464999999997,29.2366907999996
2.37599999999997,29.2533119999996
2.37734999999997,29.2699331999996
2.37869999999997,29.2865543999996
2.38004999999997,29.3031755999996
2.38139999999997,29.3197967999996
2.38274999999997,29.3364179999996
2.38409999999997,29.3530391999996
2.38544999999997,29.3696603999996
2.38679999999997,29.3862815999996
2.38814999999997,29.4029027999996
2.38949999999997,29.4195239999996
2.39084999999997,29.4361451999996
2.39219999999997,29.4527663999996
2.39354999999997,29.4693875999996
2.39489999999997,29.4860087999996
2.39624999999997,29.5026299999996
2.39759999999997,29.5192511999996
2.39894999999997,29.5358723999996
2.40029999999997,29.5524935999996
2.40164999999997,29.5691147999996
2.40299999999997,29.5857359999996
2.40434999999997,29.6023571999996
2.40569999999997,29.6189783999996
2.40704999999997,29.6355995999996
2.40839999999997,29.6522207999996
2.40974999999997,29.6688419999996
2.41109999999997,29.6854631999996
2.41244999999997,29.7020843999996
2.41379999999997,29.7187055999996
2.41514999999997,29.7353267999996
2.41649999999997,29.7519479999996
2.41784999999997,29.7685691999996
2.41919999999997,29.7851903999996
2.42054999999997,29.8018115999996
2.42189999999997,29.8184327999996
2.42324999999997,29.8350539999996
2.42459999999997,29.8516751999996
2.42594999999997,29.8682963999996
2.42729999999997,29.8849175999996
2.42864999999997,29.9015387999996
2.42999999999997,29.9181599999996
2.43134999999997,29.9347811999996
2.43269999999997,29.9514023999996
2.43404999999997,29.9680235999996
2.43539999999997,29.9846447999996
2.43674999999997,30.0012659999996
2.43809999999997,30.0178871999996
2.43944999999997,30.0345083999996
2.44079999999997,30.0511295999996
2.44214999999997,30.0677507999996
2.44349999999997,30.0843719999996
2.44484999999997,30.1009931999996
2.44619999999997,30.1176143999996
2.44754999999997,30.1342355999996
2.44889999999996,30.1508567999995
2.45024999999996,30.1674779999995
2.45159999999996,30.1840991999995
2.45294999999996,30.2007203999995
2.45429999999996,30.2173415999995
2.45564999999996,30.2339627999995
2.45699999999996,30.2505839999995
2.45834999999996,30.2672051999995
2.45969999999996,30.2838263999995
2.46104999999996,30.3004475999995
2.46239999999996,30.3170687999995
2.46374999999996,30.3336899999995
2.46509999999996,30.3503111999995
2.46644999999996,30.3669323999995
2.46779999999996,30.3835535999995
2.46914999999996,30.4001747999995
2.47049999999996,30.4167959999995
2.47184999999996,30.4334171999995
2.47319999999996,30.4500383999995
2.47454999999996,30.4666595999995
2.47589999999996,30.4832807999995
2.47724999999996,30.4999019999995
2.47859999999996,30.5165231999995
2.47994999999996,30.5331443999995
2.48129999999996,30.5497655999995
2.48264999999996,30.5663867999995
2.48399999999996,30.5830079999995
2.48534999999996,30.5996291999995
2.48669999999996,30.6162503999995
2.48804999999996,30.6328715999995
2.48939999999996,30.6494927999995
2.49074999999996,30.6661139999995
2.49209999999996,30.6827351999995
2.49344999999996,30.6993563999995
2.49479999999996,30.7159775999995
2.49614999999996,30.7325987999995
2.49749999999996,30.7492199999995
2.49884999999996,30.7658411999995
2.50019999999996,30.7824623999995
2.50154999999996,30.7990835999995
2.50289999999996,30.8157047999995
2.50424999999996,30.8323259999995
2.50559999999996,30.8489471999995
2.50694999999996,30.8655683999995
2.50829999999996,30.8821895999995
2.50964999999996,30.8988107999995
2.51099999999996,30.9154319999995
2.51234999999996,30.9320531999995
2.51369999999996,30.9486743999995
2.51504999999996,30.9652955999995
2.51639999999996,30.9819167999995
2.51774999999996,30.9985379999995
2.51909999999996,31.0151591999995
2.52044999999996,31.0317803999995
2.52179999999996,31.0484015999995
